Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
7.9603176,2.508401,19.0,5.0,7.9603174603174605,7.818182,4.92997,61.0,5.0,7.818181818181818,5.640116214752197,190624,16.34607720375061,,74
8.695652,5.3489923,55.0,5.0,8.695652173913043,8.166101,3.6679378,33.0,5.0,8.166101694915254,5.28530216217041,193033,16.554425954818726,,75
8.849558,5.506587,53.0,5.0,8.849557522123893,8.735507,6.3843365,65.0,5.0,8.735507246376812,6.611021995544434,195444,16.76134204864502,,76
9.009009,5.8317175,59.0,5.0,9.00900900900901,8.604982,6.441401,79.0,5.0,8.604982206405694,6.948848724365234,197862,16.969406127929688,,77
9.542857,7.803575,59.0,5.0,9.542857142857143,9.233962,7.22874,57.0,5.0,9.233962264150943,7.656066417694092,200309,17.17730188369751,,78
10.161616,6.406605,57.0,5.0,10.16161616161616,9.182509,4.3502717,47.0,5.0,9.182509505703422,5.778267860412598,202724,17.383644104003906,,79
10.680851,8.108588,73.0,5.0,10.680851063829786,10.142858,6.2312384,60.0,5.0,10.142857142857142,7.181376934051514,205138,17.59033203125,,80
11.348314,7.879858,62.0,6.0,11.348314606741573,11.564593,8.976678,67.0,6.0,11.564593301435407,9.330801010131836,207555,17.797316074371338,,81
13.527027,12.058666,63.0,6.0,13.527027027027026,12.825397,11.494935,63.0,5.0,12.825396825396826,11.458430290222168,209979,18.001052141189575,,82
15.666667,14.085596,60.0,6.0,15.666666666666666,14.278107,11.800093,63.0,6.0,14.278106508875739,11.799089431762695,212392,18.20394206047058,,83
20.510204,17.909206,63.0,6.0,20.510204081632654,15.29114,14.0155,82.0,6.0,15.291139240506329,13.464646339416504,214808,18.405941009521484,,84
14.152778,9.661866,49.0,6.0,14.152777777777779,15.138365,11.628678,66.0,6.0,15.138364779874214,11.381969451904297,217215,18.60897397994995,,85
21.041666,14.757708,52.0,6.0,21.041666666666668,17.642336,14.491245,61.0,6.0,17.642335766423358,14.691408157348633,219632,18.81114888191223,,86
15.272727,9.938516,54.0,7.0,15.272727272727273,19.251968,14.648625,69.0,6.0,19.251968503937007,14.931390762329102,222077,19.01289200782776,,87
21.270834,16.594099,63.0,6.0,21.270833333333332,20.80342,15.816922,79.0,6.0,20.803418803418804,15.750284194946289,224511,19.217869997024536,,88
