Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-418.60535,53.96064,-343.2568,-466.74744,1000.0,-458.68256,80.92546,-347.59094,-593.71765,1000.0,-65.22657012939453,250000,30.297361135482788,,49
-391.9985,93.966194,-274.42395,-504.42007,1000.0,-410.958,33.604515,-374.73572,-463.9027,1000.0,-57.88309860229492,255000,30.88530921936035,,50
-375.44882,57.342384,-304.50015,-444.93695,1000.0,-328.43463,75.54199,-227.81172,-455.41937,1000.0,-46.1116828918457,260000,31.480829000473022,,51
-443.8694,49.824657,-397.8405,-513.0872,1000.0,-424.65656,123.40982,-307.11694,-642.16846,1000.0,-59.111873626708984,265000,32.08495497703552,,52
-396.58594,92.93014,-288.1475,-515.1079,1000.0,-447.03107,59.60564,-357.85352,-522.4074,1000.0,-62.08179473876953,270000,32.67955708503723,,53
-395.5824,84.41303,-328.93997,-514.6791,1000.0,-427.17978,86.76162,-335.9676,-563.90894,1000.0,-59.168212890625,275000,33.27964210510254,,54
-406.4894,81.79001,-322.56772,-517.38696,1000.0,-413.40082,90.32149,-282.0794,-517.9652,1000.0,-56.9182243347168,280000,33.86871790885925,,55
-455.93286,13.06414,-439.46222,-471.41705,1000.0,-382.22894,51.297848,-326.04227,-473.91882,1000.0,-52.32979202270508,285000,34.482595920562744,,56
-365.74136,80.35007,-293.10373,-477.73734,1000.0,-481.39746,74.19549,-399.30978,-579.4691,1000.0,-66.26695251464844,290000,35.08282208442688,,57
-505.5127,71.57714,-407.77112,-577.1841,1000.0,-430.01886,105.28174,-323.96872,-616.8596,1000.0,-58.57768249511719,295000,35.69066405296326,,58
-431.4401,53.30112,-356.1845,-472.8043,1000.0,-444.01083,90.671265,-313.07266,-576.0392,1000.0,-60.55315017700195,300000,36.298664808273315,,59
-367.335,31.400318,-332.687,-408.71326,1000.0,-427.2202,84.25478,-292.11136,-555.1798,1000.0,-58.04866409301758,305000,36.9212908744812,,60
-421.71964,86.210594,-318.79498,-529.77954,1000.0,-391.19025,50.79091,-339.56897,-484.21582,1000.0,-53.72857666015625,310000,37.51906609535217,,61
-441.1792,63.182747,-353.8971,-501.3873,1000.0,-437.47052,83.51971,-332.10382,-562.9289,1000.0,-58.56306838989258,315000,38.11982607841492,,62
-345.27734,47.94401,-286.2812,-403.71558,1000.0,-436.35562,83.33474,-361.52707,-586.73206,1000.0,-58.51599884033203,320000,38.715633153915405,,63
-409.17065,74.71491,-330.08447,-509.39743,1000.0,-336.94208,72.28169,-237.93808,-435.54962,1000.0,-44.06624984741211,325000,39.3189218044281,,64
-469.20547,66.32267,-380.0954,-539.10986,1000.0,-370.81195,90.58679,-282.10718,-531.48944,1000.0,-49.129520416259766,330000,39.91856002807617,,65
-493.01993,98.05903,-362.18018,-598.2403,1000.0,-346.95074,25.511078,-312.62665,-389.54846,1000.0,-46.35765075683594,335000,40.52133297920227,,66
-432.0144,91.372375,-315.3968,-538.5271,1000.0,-373.69696,59.44755,-298.09644,-467.99796,1000.0,-49.39270782470703,340000,41.12956786155701,,67
-273.90347,86.02368,-192.48676,-392.89722,1000.0,-406.02094,110.45495,-299.00906,-611.68115,1000.0,-53.194786071777344,345000,41.72734713554382,,68
-482.3346,52.354233,-431.14078,-554.25476,1000.0,-343.13092,44.577812,-267.83307,-391.3662,1000.0,-45.09749221801758,350000,42.333970069885254,,69
-364.8744,59.589912,-305.84558,-446.47656,1000.0,-408.51996,196.30428,-226.7258,-729.8503,1000.0,-52.758636474609375,355000,42.92931389808655,,70
-298.15918,63.97334,-221.18942,-377.82202,1000.0,-395.23886,91.449265,-304.05383,-568.3722,1000.0,-51.35659408569336,360000,43.52857208251953,,71
-371.18063,93.24438,-242.95097,-461.93448,1000.0,-343.9596,108.719315,-235.1569,-551.85425,1000.0,-44.66813278198242,365000,44.12735891342163,,72
-324.4639,78.7591,-215.61067,-399.32883,1000.0,-295.24496,60.372066,-216.9878,-388.30176,1000.0,-38.33098602294922,370000,44.73554301261902,,73
-288.88977,12.198026,-273.98325,-303.86197,1000.0,-395.2438,59.68325,-279.60748,-445.6901,1000.0,-50.5567512512207,375000,45.32580900192261,,74
-290.64136,29.939192,-265.371,-332.69745,1000.0,-356.3478,121.701706,-221.5235,-567.9199,1000.0,-45.93901062011719,380000,45.92328500747681,,75
-362.12167,48.5966,-304.44745,-423.3271,1000.0,-357.7746,45.777523,-313.0551,-436.3758,1000.0,-46.6116943359375,385000,46.52612590789795,,76
-416.7382,80.692856,-306.62314,-497.73822,1000.0,-354.2141,44.47576,-291.55426,-419.995,1000.0,-45.04884338378906,390000,47.126380920410156,,77
-410.88675,57.545914,-368.29443,-492.2389,1000.0,-420.99658,26.775066,-373.6012,-449.92926,1000.0,-53.04410171508789,395000,47.72780203819275,,78
-391.37997,35.370174,-341.50012,-419.57196,1000.0,-402.61566,32.580406,-374.31073,-447.09686,1000.0,-51.300376892089844,400000,48.334649085998535,,79
-338.76318,91.296555,-210.93222,-418.3957,1000.0,-394.58765,33.094864,-364.78894,-453.22336,1000.0,-49.98579788208008,405000,48.934906005859375,,80
-304.84396,84.278244,-189.1567,-387.5185,1000.0,-388.13196,59.993614,-312.0395,-484.77484,1000.0,-48.53315734863281,410000,49.53643989562988,,81
-405.96768,70.13794,-306.79202,-457.0172,1000.0,-385.0928,79.44327,-279.96124,-469.98712,1000.0,-48.236488342285156,415000,50.14271306991577,,82
-365.7344,54.218002,-291.96375,-420.72513,1000.0,-333.67593,68.71514,-196.52145,-372.2093,1000.0,-42.04240798950195,420000,50.740463972091675,,83
-410.81198,28.64274,-370.9414,-436.94104,1000.0,-398.89096,80.748276,-249.40894,-489.01703,1000.0,-49.74717330932617,425000,51.33726716041565,,84
-379.96164,27.32897,-345.92145,-412.83286,1000.0,-396.1275,54.08942,-317.8537,-475.55423,1000.0,-49.30400848388672,430000,51.93727707862854,,85
-380.04422,20.009403,-359.95898,-407.34958,1000.0,-350.99423,35.071033,-305.86328,-400.6269,1000.0,-44.01862335205078,435000,52.54612183570862,,86
-326.27948,27.421198,-287.78583,-349.59592,1000.0,-310.13156,72.17349,-174.84729,-384.56827,1000.0,-38.971771240234375,440000,53.190155029296875,,87
-331.0025,47.08051,-267.66986,-380.4619,1000.0,-326.857,49.73289,-257.2879,-385.27606,1000.0,-40.275203704833984,445000,53.804545879364014,,88
-294.0352,38.90376,-257.37396,-347.89352,1000.0,-346.23648,56.672836,-304.8996,-452.95493,1000.0,-42.77622985839844,450000,54.42422103881836,,89
-295.01874,25.303478,-266.73383,-328.14465,1000.0,-254.27141,53.65072,-178.22867,-332.29752,1000.0,-31.146371841430664,455000,55.05498790740967,,90
-272.2444,99.44909,-175.58203,-409.04858,1000.0,-313.42468,25.428003,-283.14142,-359.84274,1000.0,-38.626251220703125,460000,55.67790508270264,,91
-267.5485,43.339664,-234.56107,-328.7788,1000.0,-331.54996,68.76417,-232.9907,-446.08777,1000.0,-40.73814010620117,465000,56.32282996177673,,92
-319.87918,20.78021,-291.8332,-341.50433,1000.0,-279.28088,45.085537,-214.34462,-335.61716,1000.0,-34.10551834106445,470000,56.955326795578,,93
-364.27747,73.46331,-269.8212,-448.97287,1000.0,-304.6828,21.686422,-269.7052,-335.71677,1000.0,-37.039031982421875,475000,57.56235313415527,,94
-255.56523,31.845663,-213.5756,-290.6623,1000.0,-316.68375,49.566525,-230.6563,-370.938,1000.0,-37.96286392211914,480000,58.20156788825989,,95
-228.768,50.70266,-191.7743,-300.46014,1000.0,-246.9307,54.8333,-152.22177,-303.04358,1000.0,-29.252225875854492,485000,58.82410216331482,,96
-263.54175,45.756382,-198.83646,-296.51843,1000.0,-234.86096,78.011665,-126.229904,-365.12006,1000.0,-28.044849395751953,490000,59.43809199333191,,97
-204.83604,23.616453,-178.84085,-235.99384,1000.0,-249.07031,57.86488,-158.15573,-310.59222,1000.0,-29.644594192504883,495000,60.05657911300659,,98
-178.00848,11.89012,-167.06857,-194.53743,1000.0,-194.405,48.848515,-116.029175,-251.58936,1000.0,-23.248794555664062,500000,60.658876180648804,,99
