Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
170.33333,3.091206,173.0,166.0,170.33333333333334,188.09091,8.245709,200.0,169.0,188.0909090909091,71.94644927978516,332822,21.16417694091797,,81
148.0,6.6833124,155.0,139.0,148.0,171.0,11.3798065,186.0,142.0,171.0,64.00849914550781,336926,21.414522886276245,,82
143.66667,2.6246693,146.0,140.0,143.66666666666666,152.11111,8.180072,167.0,136.0,152.11111111111111,56.41549301147461,341033,21.663668870925903,,83
125.5,7.7620873,138.0,117.0,125.5,138.65517,8.627445,166.0,123.0,138.6551724137931,48.7463264465332,345054,21.915289878845215,,84
118.75,2.2776084,121.0,115.0,118.75,125.28125,8.00482,148.0,109.0,125.28125,43.46949768066406,349063,22.158008813858032,,85
112.25,1.9202864,115.0,110.0,112.25,115.171425,15.625045,129.0,33.0,115.17142857142858,39.13960647583008,353094,22.40729808807373,,86
111.0,2.236068,114.0,108.0,111.0,110.64865,5.292607,121.0,99.0,110.64864864864865,36.353843688964844,357188,22.657657861709595,,87
105.25,3.112475,110.0,102.0,105.25,107.92105,6.131805,120.0,97.0,107.92105263157895,35.046260833740234,361289,22.906827926635742,,88
109.0,4.472136,115.0,103.0,109.0,106.76316,5.3234053,119.0,98.0,106.76315789473684,33.54741287231445,365346,23.150110006332397,,89
103.5,2.1794496,106.0,100.0,103.5,105.26316,5.3836217,121.0,94.0,105.26315789473684,32.71887969970703,369346,23.397547006607056,,90
101.25,5.3560715,110.0,96.0,101.25,102.64103,16.134829,118.0,30.0,102.64102564102564,30.445899963378906,373349,23.63931703567505,,91
98.0,2.4494898,102.0,95.0,98.0,98.902435,16.489176,113.0,35.0,98.90243902439025,28.78569221496582,377404,23.893502950668335,,92
98.4,3.8262253,106.0,96.0,98.4,92.75,24.451366,112.0,26.0,92.75,29.04652214050293,381485,24.144730806350708,,93
99.8,3.544009,106.0,96.0,99.8,88.195656,23.671316,114.0,36.0,88.19565217391305,26.64165687561035,385542,24.40171480178833,,94
91.4,22.852571,106.0,46.0,91.4,88.13043,24.244774,109.0,34.0,88.1304347826087,26.82512664794922,389596,24.654245853424072,,95
87.0,28.62167,104.0,30.0,87.0,94.558136,18.791763,110.0,34.0,94.55813953488372,27.223020553588867,393662,24.909430027008057,,96
109.75,1.9202864,113.0,108.0,109.75,100.075,11.019046,109.0,37.0,100.075,26.31380844116211,397665,25.154786825180054,,97
105.0,5.612486,111.0,96.0,105.0,98.34146,14.68799,111.0,35.0,98.34146341463415,26.357189178466797,401697,25.405916929244995,,98
103.0,3.9370039,108.0,97.0,103.0,103.07692,4.8431,114.0,91.0,103.07692307692308,26.775880813598633,405717,25.6529278755188,,99
