Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-129.5883,154.1997,228.74203,-244.23361,291.14285714285717,-50.9656,128.54353,219.85205,-206.96446,260.75,-0.05815199762582779,3026.359130859375,343617,245.14434790611267,,154
-138.58987,112.979,12.4874,-270.35223,260.125,-80.38727,149.24115,246.02739,-208.02322,294.42857142857144,-0.01213984377682209,3378.90478515625,345678,246.3998680114746,,155
-122.131676,87.743805,-6.517169,-250.8302,235.22222222222223,-122.930016,117.72407,140.7724,-224.80823,309.42857142857144,-0.12877053022384644,3505.224365234375,347844,247.88302898406982,,156
-67.486435,74.391205,58.699688,-222.3789,226.77777777777777,-38.562542,144.2859,266.13293,-205.28238,298.0,0.031124886125326157,3614.957763671875,349930,249.11976790428162,,157
-81.04197,142.62834,177.87376,-255.63387,369.5,-150.29984,91.16989,14.519054,-246.49567,283.125,-0.043436650186777115,3108.594482421875,352195,250.8938648700714,,158
39.96049,179.32475,257.2669,-231.9537,484.4,-157.67415,82.0773,-0.2730484,-237.01463,253.25,-0.1022031381726265,4164.6884765625,354221,252.63818383216858,,159
-123.45473,90.785706,-23.647297,-251.5302,252.125,-79.45609,65.84006,-18.999077,-196.31389,239.55555555555554,-0.21766403317451477,1701.943603515625,356377,253.7532548904419,,160
-70.709335,185.08694,258.8124,-238.35785,283.375,57.272472,173.6945,273.73206,-180.96509,415.6,0.1390673965215683,3243.49267578125,358455,255.36211371421814,,161
10.11178,163.1933,253.84366,-218.6832,479.0,-28.3641,110.79631,147.87961,-202.00922,409.0,-0.04416617378592491,2087.912841796875,360500,257.41910886764526,,162
-59.74338,118.21526,178.7398,-225.32584,226.22222222222223,-37.78188,118.149445,240.87712,-175.15631,256.44444444444446,-0.050247251987457275,3107.098876953125,362808,258.62235593795776,,163
11.008273,183.10815,269.9572,-204.78271,380.3333333333333,-51.39664,157.5694,234.21646,-220.45518,338.6666666666667,-0.017882373183965683,3726.677734375,364840,260.22529888153076,,164
-5.3829117,147.29292,279.03302,-191.07693,364.7142857142857,-32.76787,171.2868,258.492,-205.07607,286.25,0.061803434044122696,4437.50732421875,367130,261.96591114997864,,165
4.455696,210.63083,274.11954,-254.91374,516.5,-72.379814,125.422554,103.181915,-244.84525,441.8,0.011854490265250206,2376.291259765625,369339,264.03614377975464,,166
-166.54097,86.47382,12.83892,-232.89392,257.125,-19.634003,163.43713,268.07593,-265.14438,269.8888888888889,-0.027065200731158257,4216.236328125,371768,265.447692155838,,167
6.3710046,154.88405,230.49045,-227.56819,382.5,-64.98189,131.18483,224.65024,-189.99088,288.85714285714283,-0.07468529045581818,3870.088134765625,373790,267.1017107963562,,168
-67.077576,148.78902,255.39903,-245.41315,294.5,-57.57803,152.84137,205.20287,-247.46744,338.5,-0.04191683605313301,2759.76708984375,375821,268.73301672935486,,169
-111.32745,88.31245,-7.21521,-240.12051,253.625,-181.0091,43.59638,-85.709,-231.14574,255.22222222222223,-0.09989156574010849,4158.017578125,378118,269.98424792289734,,170
-118.3069,73.293365,4.131935,-236.32608,234.88888888888889,-204.31464,49.217533,-90.20121,-261.2841,246.66666666666666,-0.2100411057472229,4990.23779296875,380338,271.16327595710754,,171
-90.351425,118.724106,211.91931,-210.73724,244.33333333333334,-74.152374,93.23087,33.697083,-230.25684,248.66666666666666,0.00322130904532969,2034.731201171875,382576,272.4999248981476,,172
-69.657555,86.887955,30.739246,-219.53503,288.75,-171.54794,66.06534,-12.61348,-235.2157,274.25,-0.1072741374373436,3102.0625,384770,273.8967938423157,,173
-143.93484,75.33755,-31.470234,-235.35567,275.0,-25.933775,104.61939,193.05023,-198.99084,256.75,0.011209435760974884,2954.385009765625,386824,275.20828080177307,,174
-102.54469,73.34361,1.5505447,-199.20145,270.625,17.30286,130.67024,201.07022,-198.8099,336.42857142857144,0.10195886343717575,3614.33251953125,389179,276.9124188423157,,175
-131.51059,63.11728,-23.771381,-210.2335,265.875,-75.00541,138.128,197.67754,-216.62949,318.7142857142857,0.0628955215215683,2695.806884765625,391410,278.27377104759216,,176
-50.47243,116.39245,100.744774,-166.62735,483.3333333333333,-108.89943,72.659424,-16.95546,-221.44273,245.22222222222223,-0.1556599736213684,2544.765380859375,393617,280.58900594711304,,177
-64.097565,142.63045,246.43518,-230.82089,274.125,41.586395,185.56296,255.15474,-236.6889,352.1666666666667,0.08981930464506149,5386.78759765625,395730,282.25049781799316,,178
-105.01221,92.48818,29.440125,-225.32687,246.44444444444446,-77.40075,88.81009,36.206738,-229.88081,241.66666666666666,-0.01515609584748745,2240.54638671875,397905,283.4647297859192,,179
-41.70874,190.8877,261.92923,-203.9046,315.0,-90.810844,134.52235,196.49,-223.00266,276.625,-0.03272946923971176,3593.26123046875,400118,285.0553820133209,,180
-96.90309,98.425934,6.483761,-225.00601,286.85714285714283,-60.47804,139.50249,247.6474,-216.35706,263.625,0.03968241065740585,3702.467529296875,402227,286.52590894699097,,181
13.421012,142.90479,243.73257,-192.83572,317.57142857142856,9.671899,151.07126,240.75327,-176.3464,306.7142857142857,-0.15642979741096497,3663.878662109375,404374,288.2142300605774,,182
-65.115524,130.05986,234.56628,-199.60178,263.0,-37.080406,126.16628,240.41399,-156.1012,300.14285714285717,-0.00015720693045295775,3180.37744140625,406475,289.63139295578003,,183
-62.37798,136.63785,255.2867,-197.44681,264.25,-83.79301,132.5779,158.45126,-235.23117,356.5,-0.009743021801114082,3407.48828125,408614,291.30770683288574,,184
-61.572205,193.58911,199.9215,-285.90668,415.4,30.748983,123.565605,220.77728,-166.96268,431.0,0.08408182114362717,2314.53369140625,411200,293.55449199676514,,185
-41.05555,167.61903,242.40517,-218.60606,252.75,-5.7733197,170.50327,268.50742,-212.59119,315.42857142857144,-0.032482173293828964,4009.94384765625,413408,295.12368392944336,,186
-67.985855,90.474525,4.4741573,-237.87791,208.4,-0.026180267,168.44029,263.43646,-215.56815,265.25,-0.01744830794632435,4180.802734375,415530,296.2779290676117,,187
-156.80573,77.84629,-19.467243,-237.79407,226.11111111111111,-82.1566,157.7789,253.41698,-244.67221,293.2857142857143,-0.11091214418411255,3978.567138671875,417583,297.64067006111145,,188
-90.50453,145.49971,254.41667,-249.07642,228.0,-49.53141,75.0459,30.806442,-220.01709,279.5,-0.11690276861190796,1453.9481201171875,419819,299.00499200820923,,189
-61.77314,155.24521,281.38324,-226.11758,292.7142857142857,-98.45615,150.22153,247.97218,-257.38428,254.77777777777777,-0.039412371814250946,4323.1435546875,422112,300.481183052063,,190
-142.02225,67.69223,-53.88865,-235.3033,253.25,-122.05786,76.89722,-6.2044983,-212.22354,230.0,-0.222367525100708,3149.373046875,424182,301.66547894477844,,191
-41.894264,140.90396,235.24332,-276.1822,270.375,-160.88818,72.00744,-16.662056,-237.67924,238.66666666666666,-0.14700539410114288,3680.1201171875,426330,303.01331782341003,,192
-136.84561,101.67281,16.922546,-244.61069,262.25,-76.75988,132.92757,214.38919,-227.9306,250.0,-0.2767980694770813,3287.458251953125,428330,304.309574842453,,193
-170.03079,89.07558,-22.49844,-266.52728,259.625,-107.95204,138.57635,169.32462,-250.21136,276.25,-0.16636031866073608,3733.73583984375,430540,305.67248702049255,,194
-78.01603,142.15173,220.40924,-298.2929,272.125,-98.90375,145.78093,241.91469,-222.75682,270.25,-0.020349938422441483,3894.267333984375,432702,306.9752109050751,,195
-98.93723,87.691696,-3.5380707,-257.587,243.22222222222223,-89.35054,157.4889,260.95462,-269.08228,253.75,-0.02854933775961399,4333.04541015625,434732,308.1368269920349,,196
-21.280796,180.28561,263.10712,-215.74937,268.0,-102.22211,90.79888,43.801605,-205.98318,242.33333333333334,-0.05927543342113495,2722.69287109375,436913,309.3774998188019,,197
-59.135323,122.52551,177.68182,-226.61618,310.0,-12.874278,147.51114,180.8751,-257.09946,428.0,0.10111474245786667,3076.521484375,439481,311.3665678501129,,198
-100.11951,139.38483,212.29956,-228.27463,263.375,-89.73299,146.30978,227.01517,-227.3742,289.7142857142857,-0.0029289519879966974,3290.513916015625,441509,312.7061231136322,,199
