Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,186.95454,19.545929,200.0,131.0,186.95454545454547,0.003209769958630204,363008,23.296013116836548,,88
172.0,30.243458,200.0,130.0,172.0,190.31818,24.730156,200.0,112.0,190.3181818181818,0.0003410477947909385,367195,23.55810308456421,,89
168.66667,37.464058,200.0,116.0,168.66666666666666,184.63637,26.14391,200.0,118.0,184.63636363636363,-0.018288925290107727,371257,23.815237283706665,,90
171.33333,31.169786,200.0,128.0,171.33333333333334,179.95653,27.628716,200.0,126.0,179.95652173913044,0.008516966365277767,375396,24.075468063354492,,91
200.0,0.0,200.0,200.0,200.0,191.95238,19.655306,200.0,122.0,191.95238095238096,-0.0023238135036081076,379427,24.32328510284424,,92
197.33333,3.771236,200.0,192.0,197.33333333333334,184.5,26.189432,200.0,123.0,184.5,0.010537316091358662,383486,24.581287145614624,,93
179.33333,24.44495,200.0,145.0,179.33333333333334,194.71428,8.171629,200.0,174.0,194.71428571428572,-0.0014508070889860392,387575,24.83971929550171,,94
179.0,14.988885,200.0,166.0,179.0,189.77272,13.717711,200.0,158.0,189.77272727272728,0.004415040835738182,391750,25.101933002471924,,95
176.33333,4.784233,183.0,172.0,176.33333333333334,183.45454,20.28149,200.0,125.0,183.45454545454547,0.0021256753243505955,395786,25.358720064163208,,96
200.0,0.0,200.0,200.0,200.0,185.27272,15.780257,200.0,150.0,185.27272727272728,0.0009853937663137913,399862,25.60990619659424,,97
184.66667,21.684607,200.0,154.0,184.66666666666666,180.08696,17.292656,200.0,143.0,180.08695652173913,-0.01869768649339676,404004,25.87272334098816,,98
194.66667,7.542472,200.0,184.0,194.66666666666666,186.36363,18.536318,200.0,132.0,186.36363636363637,-0.004640346858650446,408104,26.141531229019165,,99
