Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.0579948425293,295070,18.95353388786316,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.648311614990234,299070,19.20638632774353,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.44244384765625,303070,19.50147819519043,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.67320251464844,307070,19.75175905227661,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.72612380981445,311070,19.999333143234253,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.29998016357422,315070,20.258739948272705,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.368995666503906,319070,20.505040168762207,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.296897888183594,323070,20.748547077178955,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.62392807006836,327070,20.992579221725464,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.69868087768555,331070,21.23516011238098,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.2294807434082,335070,21.498142957687378,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.424713134765625,339070,21.770524263381958,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.19162368774414,343070,22.063980102539062,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.408626556396484,347070,22.323119163513184,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.02151107788086,351070,22.572707176208496,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.61659622192383,355070,22.820605278015137,,87
200.0,0.0,200.0,200.0,200.0,193.80952,27.684652,200.0,70.0,193.8095238095238,45.20338821411133,359140,23.07206916809082,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.25135803222656,363140,23.319067239761353,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.68428421020508,367140,23.57848024368286,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.20089340209961,371140,23.854533195495605,,91
200.0,0.0,200.0,200.0,200.0,199.2381,3.4073415,200.0,184.0,199.23809523809524,42.66660690307617,375324,24.115440130233765,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.789852142333984,379324,24.36456322669983,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.373558044433594,383324,24.61676812171936,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.135292053222656,387324,24.881415128707886,,95
200.0,0.0,200.0,200.0,200.0,188.59091,23.511425,200.0,118.0,188.5909090909091,40.28352355957031,391473,25.139901161193848,,96
175.66667,34.41253,200.0,127.0,175.66666666666666,195.42857,9.786149,200.0,170.0,195.42857142857142,39.8558349609375,395577,25.40189003944397,,97
197.0,4.2426405,200.0,191.0,197.0,198.42857,7.027642,200.0,167.0,198.42857142857142,39.93381881713867,399744,25.672412157058716,,98
187.33333,9.843216,200.0,176.0,187.33333333333334,194.66667,18.977013,200.0,112.0,194.66666666666666,38.26520919799805,403832,25.938018083572388,,99
