Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-25.106735,64.11183,16.244373,-135.7886,545.75,-7.9958134,74.89256,92.40976,-82.41701,616.25,-2.7467103004455566,1131.56005859375,152630,113.14711713790894,,69
4.040983,46.128784,50.16977,-42.087803,1000.0,80.28671,38.216583,118.503296,42.07013,1000.0,10.446145057678223,591.2936401367188,154630,116.195552110672,,70
-42.091667,38.5646,29.334278,-84.776886,470.2,37.148613,50.851067,87.99968,-13.7024555,1000.0,5.156143665313721,387.1936340332031,156630,119.0704391002655,,71
-80.487526,100.745605,51.497955,-238.96776,412.5,16.451962,136.68047,206.1026,-180.63249,442.2,0.9445861577987671,2086.013671875,158841,121.3068540096283,,72
7.916438,124.122734,152.9024,-214.87927,440.4,16.442825,26.94253,57.45539,-17.678787,669.25,1.4916596412658691,798.632080078125,161518,124.06824398040771,,73
68.830246,141.97717,217.22467,-108.072586,510.75,-70.49987,81.61229,15.852676,-197.02087,347.8333333333333,-25.306943893432617,3091.28369140625,163605,126.15966391563416,,74
59.62223,102.99213,205.51762,-61.55922,417.4,36.227516,121.38633,159.5354,-113.397026,574.5,3.1928610801696777,1545.7149658203125,165903,128.5363790988922,,75
52.926346,86.24842,212.36426,-20.053123,258.625,-16.915339,97.44041,210.50986,-113.37335,287.0,-13.782505989074707,2740.11669921875,167912,129.78004908561707,,76
58.883945,93.420006,208.29895,-53.948486,195.9090909090909,16.65263,117.20692,198.12695,-130.85013,383.6666666666667,-2.2451155185699463,1870.391357421875,170214,131.54207611083984,,77
4.05633,88.31812,161.68187,-197.36415,288.44444444444446,40.617027,104.05943,234.22717,-47.57319,239.11111111111111,11.138092994689941,2624.062255859375,172366,133.38198518753052,,78
11.777614,80.444786,204.93216,-118.449455,226.77777777777777,36.02479,63.987022,167.1737,-51.30981,182.58333333333334,5.261162281036377,2042.3837890625,174557,134.4743480682373,,79
28.943916,37.692993,118.632996,-18.32586,253.5,30.998808,71.82546,247.55144,-28.23629,184.0,5.9663872718811035,1924.4527587890625,176581,135.65181231498718,,80
13.604773,23.910902,41.04414,-56.417908,157.69230769230768,18.357344,23.819084,56.64054,-20.183134,286.14285714285717,2.2653369903564453,1049.70703125,178584,136.79980492591858,,81
11.2660265,16.569517,39.851418,-19.324722,139.66666666666666,31.562136,75.40991,262.9835,-25.654163,193.0,4.501332759857178,1655.498291015625,180707,137.65602207183838,,82
8.288548,23.823236,33.141983,-59.43254,162.15384615384616,16.686108,36.759953,101.05665,-33.104416,256.5,3.1788904666900635,907.9859619140625,182759,138.76086115837097,,83
12.805986,103.21699,219.26666,-191.87009,252.0,63.903725,102.71541,274.99078,-24.088913,274.0,9.657515525817871,2017.668212890625,185499,140.57285714149475,,84
28.34653,63.947296,199.753,-28.845451,229.22222222222223,-3.3578534,40.332676,32.05472,-101.5303,205.7,-10.623913764953613,2228.949462890625,187556,141.7446050643921,,85
59.090637,108.30267,274.7641,-37.983032,235.11111111111111,30.824263,40.882526,150.3671,-11.983398,189.54545454545453,1.4942930936813354,2070.296875,189641,142.9211061000824,,86
11.131063,89.849686,225.90302,-187.60759,207.36363636363637,12.329651,86.08677,230.14996,-97.49193,238.88888888888889,-5.441921710968018,2790.405517578125,191791,144.15222001075745,,87
71.45125,101.67745,254.11435,-16.037231,268.0,50.141335,88.4913,242.89978,-39.84706,226.63636363636363,7.672049522399902,2220.09521484375,194284,145.51770305633545,,88
46.43532,74.47931,198.94812,-17.885471,279.44444444444446,24.379543,73.307755,213.5161,-26.36105,264.5,0.5760982632637024,1960.5858154296875,196400,147.13739705085754,,89
34.45753,112.673615,211.57971,-100.69096,361.7142857142857,17.050955,46.415577,124.89671,-57.291794,245.77777777777777,-3.5221047401428223,1983.430419921875,198612,148.90347123146057,,90
-2.245047,92.6608,176.13791,-86.96768,406.0,-20.554995,36.059834,14.474205,-99.99068,294.57142857142856,-16.30770492553711,2127.594482421875,200674,150.36292505264282,,91
110.39041,53.535965,161.48126,20.759712,591.0,51.33291,123.091,167.96689,-126.429115,459.6,-1.6681547164916992,2275.681640625,202972,153.14545607566833,,92
-69.03078,99.52122,74.31206,-198.17241,550.5,-4.360153,177.42714,211.93094,-204.99962,596.5,-10.751116752624512,2346.270751953125,205358,155.89800095558167,,93
-51.87042,118.98453,149.26135,-141.3558,546.25,-1.1360092,178.01779,180.6367,-188.96332,550.25,-6.219918727874756,2453.84228515625,207559,158.0726079940796,,94
-148.779,103.009544,-8.782093,-253.66438,735.3333333333334,-157.24605,59.37468,-102.19023,-239.68,796.0,-22.534326553344727,1749.129638671875,209947,161.14926433563232,,95
