Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-302.244,11.423361,-291.4784,-318.0583,1000.0,-313.10654,10.325347,-296.21255,-327.237,1000.0,2.1640565395355225,14.550196647644043,215000,58.96535086631775,,42
-281.884,4.1920524,-276.35037,-286.49313,1000.0,-336.50296,72.46982,-263.3647,-471.66953,1000.0,-1.4494178295135498,22.14905548095703,220000,59.641589641571045,,43
-304.74423,108.058235,-194.45137,-451.49573,1000.0,-332.06873,34.922062,-287.66537,-368.7581,1000.0,-1.2264572381973267,12.856237411499023,225000,60.2920298576355,,44
-375.08252,70.00932,-322.82547,-474.03864,1000.0,-306.27167,64.90331,-237.18724,-410.7133,1000.0,1.701850175857544,15.639252662658691,230000,60.92475867271423,,45
-255.71574,37.819782,-220.16052,-308.09644,1000.0,-269.37012,47.1247,-222.26048,-350.5468,1000.0,4.553598403930664,17.65735626220703,235000,61.55932688713074,,46
-320.0966,30.488714,-281.55118,-356.10342,1000.0,-263.30887,30.952963,-234.93092,-306.7769,1000.0,-0.5832740664482117,12.990829467773438,240000,62.19068789482117,,47
-249.21413,37.57609,-196.7109,-282.57227,1000.0,-294.9301,53.90412,-201.63939,-362.2666,1000.0,-4.300261974334717,22.720502853393555,245000,62.832249879837036,,48
-310.2621,7.369847,-300.11288,-317.39026,1000.0,-269.25186,19.486307,-239.6832,-287.76865,1000.0,1.3205983638763428,17.651018142700195,250000,63.469213008880615,,49
-263.53726,16.189842,-249.4519,-286.21222,1000.0,-247.55782,24.531954,-212.1557,-286.78357,1000.0,3.4111733436584473,11.4932861328125,255000,64.1572048664093,,50
-239.68999,57.021976,-180.89537,-316.88535,1000.0,-314.95346,61.4721,-246.0438,-405.94385,1000.0,-5.766237735748291,20.23615264892578,260000,71.42174172401428,,51
-275.74246,95.45159,-191.68222,-409.24344,1000.0,-204.6123,35.420864,-150.65175,-249.04742,1000.0,7.385952472686768,11.22836685180664,265000,72.04244995117188,,52
-176.80415,86.96801,-90.89004,-295.9795,1000.0,-203.68631,49.576614,-122.73208,-272.13828,1000.0,1.2005994319915771,16.08541488647461,270000,72.66283988952637,,53
-92.12194,19.55389,-72.49378,-118.80562,1000.0,-209.2183,29.059803,-162.41112,-240.12709,1000.0,-4.788468837738037,16.90725326538086,275000,73.29701685905457,,54
-62.55791,69.52328,-8.268461,-160.69362,1000.0,-131.6941,48.39772,-78.07968,-216.87292,1000.0,5.588235378265381,16.860036849975586,280000,73.92331886291504,,55
-119.48942,11.380149,-103.869675,-130.65778,1000.0,-105.15421,63.378902,-37.57739,-223.60545,1000.0,4.0192484855651855,17.67905616760254,285000,74.55585885047913,,56
